"customer_id","region","age","income_k","tenure_months","contract_type","payment_method","auto_pay","promo_eligible","primary_channel","brand_loyalty","deal_seeking","eco_consciousness","innovation_orientation","avg_usage_minutes","num_support_tickets","satisfaction_score","monthly_fee","email_click_rate","promo_response_rate","online_visits","num_transactions_12m","avg_order_value","total_spend_12m","recency_days","loyalty_tier","churn_probability_true","churned","margin_per_month","retention_rate","discount_rate_monthly","acq_cost","clv_gross","clv_net","segment"
"C00109","Northeast",52,67.9,13,"Annual","Credit Card",1,0,"Direct",5.42,3.67,3.81,5.01,417,1,8.1,44.1,0.278,0.099,5,8,67.73,473.22,0,"Silver",0.3725,1,22.14,0.683,0.01,9.19,46.24,37.05,4
"C00110","Northeast",37,57.6,18,"Monthly","Credit Card",1,0,"Search",4.45,4.67,2.47,1.95,222,1,7.3,48.72,0.316,0.082,4,4,144.19,635.28,132,"Silver",0.6837,0,26.82,0.55,0.01,40,32.07,-7.93,4
"C00111","Midwest",18,88.5,16,"Monthly","Bank Transfer",1,1,"Direct",5.17,4.32,4.08,4.41,339,1,7.8,43.86,0.124,0.18,7,3,123.72,366.95,85,"Silver",0.6067,0,22.36,0.55,0.01,19.31,26.73,7.42,3
"C00112","Northeast",31,86.7,7,"Monthly","Debit Card",0,0,"Search",6.54,6.83,3.26,3.95,213,1,7.5,51.14,0.188,0.259,3,2,91.11,185.14,80,"Bronze",0.7838,1,26.37,0.55,0.01,32.12,31.53,-0.59,2
"C00113","West",52,111.4,14,"Monthly","PayPal",0,0,"Direct",5.81,5.4,2.42,5.74,168,3,6.1,51.03,0.22,0.53,5,10,108.15,1190.96,11,"Gold",0.952,1,27.71,0.55,0.01,5,33.13,28.13,4
"C00114","West",38,42.8,8,"Monthly","Credit Card",0,0,"Search",7,3.18,4.31,5.2,333,1,8,50.05,0.126,0.345,2,4,94.33,427.78,118,"Bronze",0.7168,1,27.27,0.55,0.01,50.35,32.61,-17.74,4
"C00115","South",27,98.5,11,"Monthly","Credit Card",1,1,"Direct",3.98,2.88,3.23,2.61,366,0,8.3,48.5,0.209,0.417,10,5,101.51,515.47,11,"Silver",0.4557,1,24.37,0.613,0.01,8.39,37.63,29.24,4
"C00116","West",32,94.5,26,"Annual","Credit Card",1,0,"Email",6.54,7,4.15,5.79,226,2,7,47.31,0.295,0.31,4,2,136.44,298.44,28,"Silver",0.5818,1,23.33,0.55,0.01,14.8,27.89,13.09,2
"C00117","West",47,74,16,"Quarterly","Credit Card",0,1,"Email",3.83,5.37,4.83,4.89,174,0,7.5,46.87,0.015,0.411,2,5,111.58,565.4,43,"Silver",0.4302,1,24.08,0.634,0.01,15.3,40.6,25.3,4
"C00118","Northeast",44,87.5,22,"Monthly","Credit Card",1,0,"Social",5.09,4.85,2.85,2.7,243,0,8,51.98,0.141,0.316,2,2,26.34,45.3,144,"Bronze",0.2946,1,30.59,0.75,0.01,33.08,88.24,55.16,2
"C00119","West",35,106.8,17,"Monthly","Credit Card",1,0,"Direct",5.51,4.28,4,4.46,334,4,6.2,50,0.148,0.188,5,5,114.69,651.87,286,"Silver",0.9527,1,32.77,0.55,0.01,9.24,39.18,29.94,4
"C00120","South",34,102.4,13,"Monthly","Debit Card",1,0,"SMS",4.14,4.5,1.91,5.54,150,0,7.5,42.08,0.172,0.495,4,3,70.22,230.74,53,"Bronze",0.5172,0,26.06,0.56,0.01,22.85,32.43,9.58,2
"C00121","West",34,46,18,"Annual","Credit Card",1,1,"Email",4.8,2.57,5.59,3.06,296,0,8.1,39.92,0.149,0.079,6,2,58.6,126.11,160,"Bronze",0.2267,0,21.24,0.807,0.01,25.52,84.44,58.92,3
"C00122","West",28,101,5,"Annual","PayPal",0,1,"Social",5.7,4.37,2.41,5.92,220,2,6.8,46.35,0.094,0.311,8,6,121.97,719.05,33,"Silver",0.8364,1,26.33,0.55,0.01,30.18,31.48,1.3,4
"C00123","Midwest",56,76.2,24,"Annual","Credit Card",0,0,"Search",3.92,4.28,3.33,2.74,339,5,5.5,38.48,0.095,0.254,5,1,27.47,31.12,1,"Bronze",0.9497,1,21.16,0.55,0.01,38.45,25.3,-13.15,1
"C00124","Northeast",34,80,9,"Monthly","Credit Card",0,0,"SMS",6.54,3.21,5.37,3.53,145,1,7.2,48.07,0.363,0.201,2,1,130.77,130.37,10,"Bronze",0.771,1,26.15,0.55,0.01,22.19,31.27,9.08,2
"C00125","Northeast",51,80,21,"Quarterly","Credit Card",0,1,"Search",3.18,3.61,3.64,3.36,331,1,7.5,51.45,0.05,0.011,8,2,105.19,224.31,15,"Bronze",0.6303,0,28.52,0.55,0.01,51.43,34.1,-17.33,3
"C00126","Midwest",55,73.8,13,"Monthly","Credit Card",0,1,"Direct",6.83,5.87,2.58,5.91,233,5,5.4,53.68,0.284,0.404,8,2,97.97,172.46,92,"Bronze",0.9825,0,30.08,0.55,0.01,10.23,35.97,25.74,1
"C00127","West",49,111.4,7,"Quarterly","Credit Card",1,0,"Direct",5.8,4.06,4.68,3.86,165,0,7.7,44.58,0.318,0.057,7,10,113.89,1042.84,5,"Silver",0.4318,1,21.03,0.633,0.01,6.61,35.31,28.7,4
"C00128","West",33,75.7,10,"Monthly","Bank Transfer",0,1,"Email",4.6,6.48,4.66,3.12,220,4,5.6,58.89,0.32,0.365,4,2,112.82,220.51,23,"Bronze",0.9788,1,31.15,0.55,0.01,5.88,37.24,31.36,1
"C00129","Northeast",42,46.7,21,"Monthly","PayPal",0,0,"SMS",4.26,2.29,3.2,4.89,77,2,6.1,51.63,0.112,0.13,1,3,86,264.29,40,"Bronze",0.9167,1,28.31,0.55,0.01,17.43,33.85,16.42,1
"C00130","South",38,67,47,"Quarterly","Credit Card",0,0,"SMS",4.14,3.63,3.32,5.13,276,2,6.9,48.72,0.211,0.263,5,2,106.51,232.55,3,"Silver",0.57,0,31.56,0.55,0.01,16.79,37.73,20.94,2
"C00131","Midwest",28,83,15,"Monthly","Credit Card",1,0,"SMS",4.55,2.5,3.42,5.13,282,0,8.1,47.62,0.155,0.127,3,6,60.82,336.55,26,"Bronze",0.4287,0,27.47,0.636,0.01,14.85,46.71,31.86,2
"C00132","Northeast",42,112.4,44,"Monthly","Debit Card",1,1,"Email",4.65,2.87,3.67,4.1,134,1,6.9,51.04,0.117,0.363,5,5,114.21,618.05,0,"Gold",0.5002,1,30.28,0.575,0.01,18.42,40.03,21.61,4
"C00133","Northeast",25,94.9,5,"Monthly","PayPal",1,0,"Search",6.08,3.29,1.82,4.68,20,1,6.6,53.59,0.252,0.151,1,2,106.48,237.88,54,"Bronze",0.633,1,29.25,0.55,0.01,40.42,34.97,-5.45,2
"C00134","Midwest",51,54.2,13,"Monthly","Credit Card",0,1,"SMS",6.87,4.55,3.7,3.68,20,4,5.1,41.5,0.429,0.194,0,3,118.04,387.95,132,"Bronze",0.9758,1,25.7,0.55,0.01,30.56,30.73,0.17,1
"C00135","West",33,147.6,15,"Monthly","Debit Card",1,1,"Direct",4.92,4.49,5.86,6.24,382,1,7.9,57.72,0.267,0.586,6,8,110.31,914.89,115,"Silver",0.6081,0,32.31,0.55,0.01,13.29,38.63,25.34,4
"C00136","Midwest",40,85.4,22,"Monthly","PayPal",0,1,"Direct",3.77,3.45,2.91,5.66,254,4,5.6,46.62,0.452,0.533,4,6,98.95,648.91,0,"Silver",0.9558,1,27.29,0.55,0.01,18.05,32.63,14.58,1
"C00137","South",41,113.7,10,"Monthly","PayPal",0,0,"Email",4.1,1.75,3.26,5.59,191,0,7.6,47.18,0.111,0.415,3,3,70.37,235.02,33,"Bronze",0.6008,1,26.3,0.55,0.01,16.97,31.45,14.48,2
"C00138","South",35,73.8,19,"Monthly","PayPal",1,0,"Direct",4.5,5.83,2.6,5.27,345,0,8.3,42.62,0.084,0.109,9,0,86.69,0,15,"Bronze",0.4675,0,24.55,0.603,0.01,6.73,36.37,29.64,3
"C00139","Midwest",44,92.9,14,"Annual","PayPal",1,1,"Search",3.57,3.89,4.57,4.97,251,3,6.2,42.63,0.172,0.295,8,3,107.02,350.93,0,"Bronze",0.8573,1,22.5,0.55,0.01,45.71,26.9,-18.81,1
"C00140","West",33,101.5,31,"Monthly","Bank Transfer",1,1,"Social",3.4,2.97,5.22,3.03,283,0,7.9,49.59,0.064,0.3,11,3,105.7,309.6,44,"Silver",0.2105,0,30.93,0.821,0.01,28.23,134.36,106.13,3
"C00141","West",48,112.1,17,"Monthly","Credit Card",1,1,"SMS",7,4.5,5.2,5.1,257,1,7.7,44.47,0.344,0.291,5,2,142.38,286.68,47,"Bronze",0.6515,0,23.5,0.55,0.01,28.94,28.1,-0.84,2
"C00142","Midwest",23,107.6,60,"Monthly","Debit Card",1,0,"Social",5.03,4.42,2.53,4.53,284,5,5.4,50.81,0.182,0.237,6,1,104.65,90.6,5,"Silver",0.9424,1,26.05,0.55,0.01,30.51,31.15,0.64,1
"C00143","South",39,102.4,14,"Annual","PayPal",0,0,"SMS",3.78,3.85,4.45,5.79,315,1,7.5,44.17,0.234,0.048,8,4,91.8,409.45,21,"Silver",0.4935,0,24.61,0.581,0.01,26.44,33.33,6.89,3
"C00144","Midwest",59,69.2,29,"Quarterly","Debit Card",1,1,"Search",5.6,4.36,5.48,5.29,373,0,8.5,41.37,0.238,0.014,2,4,101.37,361.73,21,"Silver",0.096,0,26.5,0.918,0.01,44.26,264.42,220.16,3
"C00145","Midwest",27,62,35,"Monthly","Bank Transfer",0,0,"Email",3.4,2.93,4.46,5.01,261,4,5.6,50.04,0.013,0.225,5,2,67.79,126.48,15,"Silver",0.9646,1,26.16,0.55,0.01,12.17,31.28,19.11,1
"C00146","Northeast",31,87.3,2,"Quarterly","Credit Card",1,1,"Search",3.49,5.04,4.43,2.55,186,5,4.8,45.89,0.074,0.249,6,3,118.54,336.15,26,"Bronze",0.9832,1,24.88,0.55,0.01,49.26,29.75,-19.51,1
"C00147","South",44,104.1,24,"Quarterly","Credit Card",0,0,"Email",3.82,3.1,3.38,4.3,245,0,7.8,45.06,0.105,0.303,12,6,70.87,376.22,88,"Silver",0.3952,1,25.3,0.664,0.01,29.52,48.55,19.03,3
"C00148","South",40,71.8,7,"Quarterly","Credit Card",1,0,"Email",6.52,3.53,4.14,3.79,42,2,6.2,40.43,0.153,0.111,1,4,70.5,317.68,18,"Bronze",0.7783,1,19.59,0.55,0.01,13.5,23.42,9.92,1
"C00149","Northeast",42,107.8,14,"Quarterly","Credit Card",1,0,"Social",4.42,4.91,5.26,4.68,295,2,7,50.09,0.184,0.541,6,5,62.11,354.34,25,"Bronze",0.6859,1,24.8,0.55,0.01,31.07,29.65,-1.42,4
"C00150","Midwest",43,118.7,7,"Annual","Credit Card",1,0,"Social",2.01,5.52,4.26,3.94,156,1,6.7,34.29,0.07,0.199,7,3,94.66,315.09,9,"Bronze",0.6308,1,21.11,0.55,0.01,35.41,25.24,-10.17,2
"C00151","West",45,52.3,31,"Annual","PayPal",0,0,"Social",6.03,5.94,2.53,4.1,358,1,8,48.44,0.134,0.406,10,6,96.66,553.23,95,"Silver",0.4582,1,26.79,0.611,0.01,40.21,41.02,0.81,4
"C00152","Midwest",50,54.6,11,"Quarterly","Credit Card",0,1,"Email",4.36,5.36,3.4,4.9,251,1,7.4,47.91,0.198,0.091,2,5,127.78,553.65,65,"Silver",0.6317,0,24.23,0.55,0.01,25.35,28.97,3.62,4
"C00153","Northeast",43,74.1,5,"Monthly","PayPal",0,0,"Direct",2.67,3.84,5.23,3.92,223,3,5.9,46.23,0.068,0.387,3,3,81.12,220.21,20,"Bronze",0.976,1,24.8,0.55,0.01,9.85,29.65,19.8,1
"C00154","South",35,86.6,18,"Quarterly","Debit Card",1,0,"Search",4.35,2.5,4.26,4.53,339,3,6.6,38.87,0.288,0.037,6,4,80.95,350.23,22,"Silver",0.8067,1,20.26,0.55,0.01,42.83,24.22,-18.61,1
"C00155","West",45,63.3,33,"Annual","Credit Card",1,1,"Email",5.27,5.75,4.03,2.73,216,3,6.2,45.17,0.335,0.277,4,1,25,23.39,95,"Bronze",0.6808,1,24.86,0.55,0.01,15.89,29.72,13.83,1
"C00156","Midwest",59,115.9,7,"Monthly","Credit Card",1,1,"Social",5.14,5.71,3.29,3.48,254,1,7.5,47.27,0.162,0.274,3,3,96.61,323.97,31,"Bronze",0.5748,0,26.39,0.55,0.01,32.52,31.55,-0.97,2
"C00157","South",37,89.9,25,"Annual","Debit Card",0,0,"Social",6.68,3.46,5.21,5.12,325,0,8.5,41.75,0.257,0.139,4,3,90.48,298.73,29,"Silver",0.2187,0,18.67,0.814,0.01,31.81,77.54,45.73,3
"C00158","South",27,79.1,4,"Monthly","PayPal",1,1,"Email",3.76,5.21,5.73,3.05,194,4,5.4,45.65,0.207,0.463,8,7,81.63,526.32,6,"Silver",0.9736,1,27.78,0.55,0.01,9.82,33.22,23.4,1
"C00159","Midwest",50,37.8,35,"Monthly","PayPal",0,1,"Search",4.75,3.83,5.29,5.77,202,2,6.7,38.98,0.161,0.227,3,2,122.66,259.56,134,"Silver",0.7624,1,21.59,0.55,0.01,47.18,25.81,-21.37,2
"C00160","South",37,41.2,20,"Annual","PayPal",0,0,"Search",3.93,5.85,5.49,5.47,349,2,7.1,43.06,0.157,0.22,10,3,95.62,281.89,34,"Bronze",0.6113,1,22.41,0.55,0.01,42.61,26.79,-15.82,3
"C00161","Midwest",18,85.9,7,"Monthly","Bank Transfer",1,0,"Search",3,3.63,3.51,4.1,290,3,6.2,51.34,0.046,0.335,9,1,74.14,67.8,15,"Bronze",0.9094,1,30.01,0.55,0.01,51.16,35.88,-15.28,1
"C00162","South",47,25,24,"Monthly","Debit Card",1,1,"Email",5.67,6.38,3.35,7,296,3,6.6,43.46,0.071,0.383,6,3,56.08,172.79,63,"Bronze",0.8873,1,21.83,0.55,0.01,22.95,26.1,3.15,1
"C00163","South",32,106.4,11,"Monthly","PayPal",0,0,"Direct",5.21,5.06,3.73,5.77,146,0,7.6,38.93,0.524,0.259,5,8,62.79,553.16,45,"Silver",0.5788,1,20.78,0.55,0.01,9.6,24.85,15.25,4
"C00164","South",37,73.6,9,"Monthly","PayPal",0,1,"SMS",5.01,6.18,3.94,3.36,167,2,6.5,47.59,0.163,0.226,4,2,68.46,154.45,39,"Bronze",0.9223,1,23.74,0.55,0.01,15.15,28.38,13.23,2
"C00165","Northeast",42,168.8,11,"Monthly","PayPal",1,1,"Direct",5.17,3.69,5.47,5.22,240,0,8,53.83,0.14,0.285,3,2,117.39,203.7,136,"Bronze",0.3984,1,31.1,0.661,0.01,23.2,58.9,35.7,2
"C00166","West",40,142.6,23,"Monthly","Credit Card",0,1,"Email",3.95,4.65,5.18,4.47,313,0,8.1,49.66,0.125,0.205,5,2,39.98,78.01,27,"Bronze",0.4738,1,29.7,0.597,0.01,7.81,42.93,35.12,3
"C00167","Midwest",46,72.9,8,"Monthly","Bank Transfer",1,0,"Social",3.59,3.13,4.49,3.55,80,5,4.4,53.14,0.141,0.34,1,6,77.58,480.06,346,"Silver",0.9958,1,30,0.55,0.01,32.95,35.87,2.92,1
"C00168","Northeast",33,75,3,"Annual","Credit Card",1,0,"Social",4.74,5.13,2.33,3.22,200,1,7.2,48.96,0.073,0.187,4,6,103.27,589.5,90,"Silver",0.4877,0,26.55,0.585,0.01,33.04,36.55,3.51,4
"C00169","Northeast",44,105.9,11,"Annual","PayPal",1,1,"Email",5.98,5.19,2.04,5.49,251,6,4.8,44.13,0.194,0.247,9,4,65.26,246.76,133,"Bronze",0.9784,1,21.72,0.55,0.01,14.12,25.97,11.85,1
"C00170","South",35,125.7,32,"Monthly","Credit Card",0,1,"Search",6.47,6.84,4.16,3.74,253,3,6.5,40.6,0.124,0.259,5,2,88.25,190.9,33,"Silver",0.859,1,21.42,0.55,0.01,36.89,25.61,-11.28,1
"C00171","South",46,32.1,31,"Quarterly","Credit Card",0,0,"Search",5.57,4.73,4.87,4.29,172,1,7.2,37.47,0.073,0.179,5,7,47.07,357.42,6,"Silver",0.4329,1,21.07,0.632,0.01,34.67,35.23,0.56,4
"C00172","Northeast",45,28,11,"Monthly","Credit Card",1,1,"Email",4.73,5,3.81,3.39,207,1,7.2,43.36,0.287,0.568,7,2,25,53.43,34,"Bronze",0.7996,1,22.7,0.55,0.01,13.65,27.14,13.49,2
"C00173","South",28,60.6,11,"Monthly","Credit Card",1,0,"Search",5,3.68,6.01,3.58,201,2,6.7,46.19,0.315,0,3,1,56.4,63.14,16,"Bronze",0.7007,1,24.49,0.55,0.01,41.69,29.28,-12.41,2
"C00174","Northeast",50,94.3,10,"Monthly","Credit Card",0,0,"Social",4.71,4.8,2.71,4.26,132,4,5.3,55.44,0.195,0.096,2,2,58.29,116.39,6,"Bronze",0.9727,1,28.25,0.55,0.01,36.83,33.78,-3.05,1
"C00175","South",32,91.9,10,"Annual","PayPal",0,1,"Email",3.57,3.78,2.57,4.83,261,1,7.3,40.54,0.127,0.328,6,2,110.97,241.1,1,"Bronze",0.5901,1,20.81,0.55,0.01,14.85,24.88,10.03,2
"C00176","Northeast",47,108,11,"Annual","Credit Card",0,0,"Direct",4.73,4.33,3.17,1.55,192,0,7.7,44.45,0.068,0.344,2,0,96.33,0,10,"Bronze",0.3066,0,21.51,0.739,0.01,8.82,58.66,49.84,2
"C00177","South",42,44.4,18,"Monthly","Credit Card",1,0,"Direct",3.23,4.39,3.13,4.42,294,1,7.4,49.49,0.321,0.366,4,2,48.69,111.62,26,"Bronze",0.6305,1,27.77,0.55,0.01,5.75,33.2,27.45,2
"C00178","Midwest",58,25,32,"Monthly","Credit Card",1,0,"Email",4.56,3.81,4.48,3.58,187,3,6,43.39,0.037,0.096,4,3,107.38,362.66,147,"Silver",0.8726,0,23.96,0.55,0.01,19.01,28.65,9.64,1
"C00179","West",36,102,8,"Monthly","Debit Card",1,1,"Social",6.5,4.27,3.44,5.94,255,0,8.2,51.28,0.163,0.186,3,4,115.07,507.41,58,"Silver",0.5117,0,28.39,0.565,0.01,35.29,36.05,0.76,4
"C00180","Northeast",34,54.8,9,"Monthly","Credit Card",1,0,"SMS",5.61,3.79,2.2,7,186,1,7.2,51.1,0.311,0.085,5,6,80.65,496.64,24,"Silver",0.7251,0,27.38,0.55,0.01,24.28,32.74,8.46,4
"C00181","Midwest",38,25,19,"Quarterly","Credit Card",1,1,"Search",3.68,3.78,4.88,4,218,3,6,43.73,0.127,0.317,2,6,81.68,496.57,85,"Silver",0.8571,1,22.87,0.55,0.01,38.75,27.34,-11.41,1
"C00182","Northeast",35,82.1,24,"Monthly","Credit Card",1,1,"Direct",4.62,5.38,1.96,2.51,268,1,7.5,52.47,0.086,0.533,2,2,53.74,96.2,52,"Bronze",0.5951,0,28.26,0.55,0.01,6.54,33.79,27.25,2
"C00183","West",47,100.2,5,"Quarterly","Debit Card",0,1,"SMS",3.78,4.39,2.72,4.53,265,0,7.9,45.17,0.266,0.363,2,2,25,43.31,30,"Bronze",0.4886,0,23.99,0.585,0.01,21.88,33.02,11.14,2
"C00184","West",20,74.6,39,"Monthly","Credit Card",0,0,"Search",4.63,4.58,2.12,4.17,239,0,7.9,40.9,0.5,0.191,4,5,86.13,399.11,10,"Silver",0.4868,1,22.8,0.586,0.01,45.12,31.51,-13.61,4
"C00185","Midwest",26,65.2,13,"Annual","Credit Card",0,1,"Social",5.85,2.6,4.13,6.57,270,1,7.6,36.02,0.215,0.323,7,4,50.57,181.1,133,"Bronze",0.4252,0,23.48,0.639,0.01,29.68,40.44,10.76,3
"C00186","South",26,73.5,6,"Quarterly","Credit Card",1,0,"SMS",5.42,4.67,4.1,6.23,140,2,6.5,48.34,0.269,0.345,2,3,83.17,254.06,55,"Bronze",0.8498,0,26.21,0.55,0.01,18.23,31.34,13.11,1
"C00187","West",48,67.6,5,"Monthly","Bank Transfer",1,1,"Direct",7,4.78,6.01,5.35,362,0,8.7,44.54,0.217,0.473,10,5,97.13,461.25,34,"Bronze",0.485,1,23.31,0.588,0.01,5,32.48,27.48,3
"C00188","South",57,40.3,5,"Quarterly","Credit Card",1,0,"Social",6.01,3.76,4.91,3.75,306,1,7.8,40.5,0.318,0.264,8,5,25,120.79,28,"Bronze",0.4409,0,21.78,0.625,0.01,27.97,35.36,7.39,3
"C00189","South",37,58,29,"Annual","Debit Card",0,0,"Social",4.92,6.49,5.49,5.15,367,0,8.4,40.48,0.187,0.409,5,0,88.75,0,92,"Bronze",0.1285,0,21.28,0.891,0.01,31.72,159.33,127.61,3
"C00190","Midwest",36,92.6,16,"Monthly","Credit Card",0,1,"Search",5.44,1.68,4.22,4.69,97,1,6.9,52,0.532,0.205,5,3,112.14,341.33,0,"Bronze",0.8733,1,27.61,0.55,0.01,36.95,33.01,-3.94,2
"C00191","Northeast",39,87,29,"Monthly","Credit Card",0,0,"Email",4.48,5.06,2.83,4.67,210,2,6.7,53.42,0.019,0.206,2,4,29.53,123.65,34,"Bronze",0.7862,1,28.21,0.55,0.01,22.8,33.73,10.93,2
"C00192","West",51,82.7,15,"Annual","Credit Card",1,0,"SMS",3.46,4.98,4.04,2.69,237,0,7.7,51.02,0.184,0.34,2,7,100.63,669.42,7,"Silver",0.2768,0,29.43,0.765,0.01,22.18,91.89,69.71,4
"C00193","West",28,50.1,29,"Monthly","Credit Card",0,0,"Direct",6.14,4.8,4.55,5.57,99,3,5.9,50.69,0.055,0.56,0,0,135.7,0,7,"Bronze",0.9199,1,29.22,0.55,0.01,19.59,34.94,15.35,1
"C00194","South",41,72.9,14,"Monthly","Credit Card",0,1,"Search",5.81,4.39,4.67,4.52,315,3,6.7,46.93,0.148,0.157,4,3,77.12,245.5,41,"Bronze",0.9214,1,27.62,0.55,0.01,49.65,33.02,-16.63,1
"C00195","Midwest",49,25,21,"Monthly","Credit Card",1,0,"Direct",4.43,4.81,3.38,4.29,385,1,7.9,45.83,0.166,0.443,6,5,94.04,417.86,29,"Silver",0.5032,1,27.43,0.572,0.01,12.09,35.82,23.73,4
"C00196","Midwest",44,83,15,"Annual","Credit Card",0,0,"Email",5,5.15,4.44,3.74,455,0,8.8,35.22,0.196,0.078,7,2,55.96,122.56,74,"Bronze",0.2083,0,18.64,0.823,0.01,5.98,82.04,76.06,3
"C00197","South",40,118,14,"Quarterly","Debit Card",1,0,"Social",6.07,3.4,2.87,3.53,164,1,7.2,47.26,0.117,0.517,4,1,116.73,118.34,231,"Bronze",0.517,0,22.86,0.561,0.01,37.39,28.56,-8.83,2
"C00198","West",49,36.7,9,"Annual","Bank Transfer",0,1,"Direct",5.63,4.53,2.75,4.75,279,3,6.5,39.03,0.318,0.21,5,4,91.48,337.1,108,"Bronze",0.8425,1,25.41,0.55,0.01,18.87,30.38,11.51,1
"C00199","West",18,61.6,23,"Monthly","Credit Card",1,0,"SMS",3.09,4,2.67,2.48,358,0,8.2,52.33,0.052,0.277,8,3,81.82,274.82,30,"Silver",0.2216,1,24.27,0.812,0.01,25.79,99.53,73.74,3
"C00200","South",45,87.2,7,"Monthly","Debit Card",1,0,"Email",4.97,3,3.93,5.27,215,1,7.3,49.74,0.115,0.16,3,3,94.09,251.93,18,"Bronze",0.7092,0,26.67,0.55,0.01,20.09,31.89,11.8,2
"C00201","South",31,113.1,23,"Quarterly","Bank Transfer",1,0,"Social",4.52,4.99,2.6,3.24,221,2,6.7,47.62,0.108,0.083,4,5,100.09,515.64,52,"Silver",0.7366,1,23.34,0.55,0.01,33.51,27.91,-5.6,4
"C00202","Northeast",18,65.4,17,"Quarterly","PayPal",1,0,"SMS",5.92,3.58,3.43,2.14,82,1,6.9,52.61,0.311,0.167,0,1,73.73,76.33,0,"Bronze",0.6936,0,29.74,0.55,0.01,14.93,35.56,20.63,2
"C00203","Northeast",44,58.6,24,"Monthly","Credit Card",1,1,"Email",5.83,2.55,4.89,6.4,382,1,8.1,46.55,0.102,0.311,3,5,59.6,256.64,230,"Silver",0.5871,1,23.69,0.55,0.01,21.75,28.33,6.58,3
"C00204","West",53,25,18,"Monthly","PayPal",1,1,"Direct",6.15,3.61,2.77,3.46,238,2,7,49.15,0.559,0.445,4,2,66.68,137.75,213,"Bronze",0.7648,1,29.3,0.55,0.01,10.83,35.03,24.2,2
"C00205","South",36,80.9,31,"Monthly","Credit Card",1,1,"Direct",3.47,3.32,3.35,3.61,199,2,6.5,51.41,0.109,0.432,2,3,81.92,260.08,135,"Silver",0.8196,1,28.74,0.55,0.01,13.87,34.36,20.49,1
"C00206","Northeast",48,135.2,20,"Quarterly","Credit Card",1,0,"Social",3.84,5.33,3.98,5.65,316,1,7.6,47.8,0.146,0.431,7,8,68.14,612.19,66,"Silver",0.3906,1,29.31,0.668,0.01,31.48,57.25,25.77,4
"C00207","Northeast",56,85.8,17,"Annual","Credit Card",0,1,"Search",5.93,4.37,4.17,6.44,314,3,6.7,39.98,0.229,0.473,7,1,89.7,95.32,38,"Bronze",0.7745,1,22.19,0.55,0.01,54,26.53,-27.47,2
"C00208","South",52,77.4,2,"Quarterly","Credit Card",1,0,"Direct",4.05,5.72,3.35,2.71,244,0,7.8,41.52,0.183,0.213,4,6,78.07,466.23,76,"Bronze",0.5848,1,25.15,0.55,0.01,13.43,30.07,16.64,4
"C00209","Northeast",56,87,31,"Annual","Credit Card",0,1,"Search",3.03,3.47,4.77,3.35,275,0,7.8,35.75,0.359,0.404,5,3,69.2,229.6,16,"Silver",0.2247,1,17.49,0.809,0.01,39.72,70.4,30.68,2
"C00210","Northeast",46,77.7,5,"Monthly","Credit Card",1,0,"Email",5.29,5.16,4.55,3.43,362,2,7.4,59.29,0.296,0.173,5,4,91.89,351.44,110,"Bronze",0.8408,1,34.58,0.55,0.01,11.18,41.35,30.17,3
"C00211","South",39,55.2,6,"Annual","Debit Card",1,1,"Email",4.1,7,5.15,5.43,266,3,6.3,51.92,0.079,0.167,6,0,99.71,0,24,"Bronze",0.8418,1,28.29,0.55,0.01,9.61,33.83,24.22,1
"C00212","South",20,101.1,25,"Annual","Credit Card",1,0,"Email",6.67,4.59,3.81,6.2,466,1,8.5,42.87,0.23,0.38,4,0,76.77,0,90,"Bronze",0.3584,0,24.05,0.695,0.01,21.72,53.06,31.34,3
"C00213","South",35,84.3,16,"Monthly","Credit Card",0,0,"Email",5.03,5.15,3.34,3.21,277,2,7,46.76,0.216,0.247,3,3,86.96,268.99,116,"Bronze",0.868,1,27.57,0.55,0.01,14.51,32.96,18.45,2
"C00214","Northeast",29,78.5,5,"Annual","Credit Card",1,1,"SMS",4.88,4.96,3.15,5.96,313,2,7.1,49.34,0.036,0.485,9,2,115.24,219.74,14,"Bronze",0.7804,0,27.91,0.55,0.01,19.3,33.37,14.07,3
"C00215","South",62,50.7,11,"Monthly","Credit Card",0,1,"SMS",4.29,2.64,4.24,3.62,211,3,6.1,47.11,0.134,0.157,5,4,48.52,199.39,25,"Bronze",0.9364,1,24.33,0.55,0.01,18.74,29.09,10.35,1
"C00216","Midwest",36,114.5,30,"Annual","Debit Card",1,1,"Email",6.45,4.84,3.49,4.77,402,2,7.7,37.57,0.12,0.271,8,7,47.36,371.89,124,"Silver",0.3123,1,19.68,0.735,0.01,11.45,52.6,41.15,3
"C00217","Midwest",39,96.6,17,"Annual","Bank Transfer",0,1,"Email",5.09,4.54,3.27,3,276,1,7.5,36.29,0.226,0.19,7,5,58.43,304.12,177,"Bronze",0.3941,1,17.84,0.665,0.01,16.26,34.39,18.13,3
"C00218","South",44,62.5,16,"Quarterly","Credit Card",1,1,"Social",4.25,3.91,3.41,4.27,186,0,7.6,45.56,0.034,0.201,7,1,96.04,105.84,89,"Bronze",0.4319,1,26.49,0.633,0.01,35.34,44.48,9.14,2
